#X 	Y 	poch 	SPLINE
90.61	3.48679	186.56	3.73532
90.62	3.73532	208.258	4.00421
90.63	4.00421	214.263	4.29499
90.64	4.29499	235.714	4.60919
90.65	4.60919	247.474	4.94832
90.66	4.94832	269.553	5.31378
90.67	5.31378	270.788	5.70683
90.68	5.70683	285.891	6.12849
90.69	6.12849	301.501	6.57949
90.7	6.57949	289.097	7.06007
90.71	7.06007	296.154	7.56989
90.72	7.56989	279.947	8.10785
90.73	8.10785	271.742	8.67185
90.74	8.67185	221.228	9.25861
90.75	9.25861	183.054	9.86343
90.76	9.86343	129.736	10.4799
90.77	10.4799	28.1276	11.1
90.78	11.1	-59.2195	11.7134
90.79	11.7134	-187.046	12.3082
90.8	12.3082	-313.582	12.8704
90.81	12.8704	-486.467	13.3847
90.82	13.3847	-639.424	13.8349
90.83	13.8349	-799.638	14.2047
90.84	14.2047	-966.558	14.4789
90.85	14.4789	-1093.28	14.644
90.86	14.644	-1198.16	14.6899
90.87	14.6899	-1262.39	14.6106
90.88	14.6106	-1273.07	14.4046
90.89	14.4046	-1238.54	14.0757
90.9	14.0757	-1149.64	13.6321
90.91	13.6321	-1034.19	13.0866
90.92	13.0866	-856.959	12.4549
90.93	12.4549	-683.104	11.7549
90.94	11.7549	-507.462	11.0053
90.95	11.0053	-295.93	10.2247
90.96	10.2247	-138.672	9.43028
90.97	9.43028	26.4803	8.63771
90.98	8.63771	141.938	7.86024
90.99	7.86024	276.243	7.10875
91	7.10875	347.321	6.39168
91.01	6.39168	398.794	5.71519
91.02	5.71519	461.271	5.08339
91.03	5.08339	468.365	4.49857
91.04	4.49857	482.832	3.96156
91.05	3.96156	467.7	3.47199
91.06	3.47199	470.212	3.02854
91.07	3.02854	440.938	2.6292
91.08	2.6292	411.524	2.27149
91.09	2.27149	394.252	1.95259
91.1	1.95259	356.353	1.66951
91.11	1.66951	328.624	1.41918
91.12	1.41918	293.311	1.19857
91.13	1.19857	271.123	1.00472
91.14	1.00472	237.849	0.83481
91.15	0.83481	213.273	0.68618
91.16	0.68618	185.311	0.55634
91.17	0.55634	166.867	0.443
91.18	0.443	143.14	0.34405
91.19	0.34405	123.604	0.2576
91.2	0.2576	108.439	0.1819
91.21	0.1819	91.5803	0.11542
91.22	0.11542	78.2048	0.05676
91.23	0.05676	64.6	0.00467
91.24	0.00467	55.183	-0.04196
91.25	-0.04196	44.6463	-0.08411
91.26	-0.08411	34.917	-0.12268
91.27	-0.12268	28.7029	-0.15844
91.28	-0.15844	20.636	-0.1921
91.29	-0.1921	14.6981	-0.2243
91.3	-0.2243	8.13503	-0.25562
91.31	-0.25562	4.12017	-0.28658
91.32	-0.28658	-1.57783	-0.31768
91.33	-0.31768	-6.20596	-0.34936
91.34	-0.34936	-9.84982	-0.38207
91.35	-0.38207	-14.7394	-0.41623
91.36	-0.41623	-18.1537	-0.45224
91.37	-0.45224	-23.599	-0.49053
91.38	-0.49053	-26.0024	-0.5315
91.39	-0.5315	-31.4241	-0.57559
91.4	-0.57559	-35.4253	-0.62325
91.41	-0.62325	-40.981	-0.67494
91.42	-0.67494	-44.8098	-0.73118
91.43	-0.73118	-50.3986	-0.79249
91.44	-0.79249	-57.6642	-0.85946
91.45	-0.85946	-61.6003	-0.93272
91.46	-0.93272	-70.2463	-1.01297
91.47	-1.01297	-76.6325	-1.10095
91.48	-1.10095	-86.8296	-1.19748
91.49	-1.19748	-93.449	-1.30349
91.5	-1.30349	-103.728	-1.41994
91.51	-1.41994	-117.763	-1.54795
91.52	-1.54795	-124.664	-1.68869
91.53	-1.68869	-141.468	-1.8435
91.54	-1.8435	-153.312	-2.01379
91.55	-2.01379	-173.675	-2.20115
91.56	-2.20115	-184.744	-2.40729
91.57	-2.40729	-205.503	-2.63406
91.58	-2.63406	-230.51	-2.88349
91.59	-2.88349	-243.45	-3.15773
91.6	-3.15773	-272.774	-3.45911
91.61	-3.45911	-293.154	-3.79005
91.62	-3.79005	-327.459	-4.15312
91.63	-4.15312	-341.37	-4.55095
91.64	-4.55095	-375.918	-4.98616
91.65	-4.98616	-396.785	-5.46131
91.66	-5.46131	-432.342	-5.97877
91.67	-5.97877	-436.033	-6.54054
91.68	-6.54054	-458.331	-7.14808
91.69	-7.14808	-475.625	-7.80196
91.7	-7.80196	-449.415	-8.50161
91.71	-8.50161	-442.836	-9.24483
91.72	-9.24483	-392.356	-10.0273
91.73	-10.0273	-342.9	-10.8422
91.74	-10.8422	-216.014	-11.6793
91.75	-11.6793	-91.9685	-12.525
91.76	-12.525	72.3272	-13.3614
91.77	-13.3614	318.262	-14.1668
91.78	-14.1668	556.849	-14.9156
91.79	-14.9156	850.7	-15.5793
91.8	-15.5793	1138.8	-16.1283
91.81	-16.1283	1450.18	-16.5338
91.82	-16.5338	1696.28	-16.7704
91.83	-16.7704	1898.01	-16.8186
91.84	-16.8186	2011.71	-16.6673
91.85	-16.6673	2023.27	-16.3154
91.86	-16.3154	1928.44	-15.7719
91.87	-15.7719	1755.89	-15.0552
91.88	-15.0552	1467.92	-14.1914
91.89	-14.1914	1168.49	-13.2115
91.9	-13.2115	822.892	-12.1486
91.91	-12.1486	516.057	-11.0355
91.92	-11.0355	175.448	-9.90241
91.93	-9.90241	-72.1771	-8.77579
91.94	-8.77579	-272.469	-7.6773
91.95	-7.6773	-475.459	-6.62375
91.96	-6.62375	-572.195	-5.62732
91.97	-5.62732	-661.458	-4.69598
91.98	-4.69598	-685.744	-3.83417
91.99	-3.83417	-727.717	-3.04339
92	-3.04339	-704.452	-2.3229
92.01	-2.3229	-670.079	-1.67022
92.02	-1.67022	-653.729	-1.08168
92.03	-1.08168	-593.155	-0.55275
92.04	-0.55275	-548.715	-0.07842
92.05	-0.07842	-486.59	0.34655
92.06	0.34655	-446.889	0.72749
92.07	0.72749	-387.031	1.06962
92.08	1.06962	-332.593	1.37799
92.09	1.37799	-293.948	1.65742
92.1	1.65742	-242.093	1.91242
92.11	1.91242	-202.857	2.14721
92.12	2.14721	-158.568	2.3657
92.13	2.3657	-130.774	2.57146
92.14	2.57146	-92.1413	2.76782
92.15	2.76782	-64.4278	2.9578
92.16	2.9578	-32.7744	3.14416
92.17	3.14416	-13.1045	3.32945
92.18	3.32945	12.4271	3.51597
92.19	3.51597	37.1789	3.70587
92.2	3.70587	50.3492	3.9011
92.21	3.9011	72.5041	4.10345
92.22	4.10345	86.6457	4.31457
92.23	4.31457	106.902	4.53598
92.24	4.53598	113.278	4.76905
92.25	4.76905	129.383	5.01504
92.26	5.01504	144.054	5.27502
92.27	5.27502	145.701	5.54996
92.28	5.54996	158.776	5.84061
92.29	5.84061	161.385	6.14753
92.3	6.14753	171.477	6.47102
92.31	6.47102	161.684	6.81111
92.32	6.81111	162.908	7.16746
92.33	7.16746	161.876	7.53933
92.34	7.53933	137.773	7.92551
92.35	7.92551	128.565	8.32423
92.36	8.32423	100.064	8.73308
92.37	8.73308	78.6848	9.14896
92.38	9.14896	26.0252	9.56802
92.39	9.56802	-11.0343	9.98561
92.4	9.98561	-70.027	10.3963
92.41	10.3963	-123.872	10.7938
92.42	10.7938	-205.937	11.1712
92.43	11.1712	-274.049	11.5212
92.44	11.5212	-347.745	11.8358
92.45	11.8358	-436.768	12.1074
92.46	12.1074	-505.383	12.3284
92.47	12.3284	-577.038	12.4919
92.48	12.4919	-633.156	12.5921
92.49	12.5921	-681.217	12.6247
92.5	12.6247	-704.771	12.587
92.51	12.587	-715.276	12.4783
92.52	12.4783	-697.765	12.3
92.53	12.3	-666.236	12.0554
92.54	12.0554	-611.214	11.7498
92.55	11.7498	-550.369	11.3899
92.56	11.3899	-458	10.9839
92.57	10.9839	-374.281	10.5404
92.58	10.5404	-289.075	10.0687
92.59	10.0687	-181.677	9.57801
92.6	9.57801	-102.693	9.0772
92.61	9.0772	-15.0313	8.57447
92.62	8.57447	47.6249	8.07719
92.63	8.07719	128.869	7.59178
92.64	7.59178	171.732	7.12364
92.65	7.12364	219.965	6.67711
92.66	6.67711	244.471	6.25558
92.67	6.25558	282.777	5.86152
92.68	5.86152	291.838	5.49659
92.69	5.49659	296.951	5.16176
92.7	5.16176	310.912	4.85739
92.71	4.85739	302.271	4.58337
92.72	4.58337	300.239	4.33921
92.73	4.33921	287.579	4.12414
92.74	4.12414	284.903	3.93719
92.75	3.93719	269.818	3.77726
92.76	3.77726	256.317	3.64316
92.77	3.64316	248.495	3.5337
92.78	3.5337	234.175	3.44773
92.79	3.44773	223.613	3.38412
92.8	3.38412	212.39	3.34184
92.81	3.34184	204.63	3.31996
92.82	3.31996	194.979	3.31765
92.83	3.31765	189.146	3.33423
92.84	3.33423	182.533	3.36912
92.85	3.36912	178.521	3.42188
92.86	3.42188	175.138	3.49221
92.87	3.49221	174.664	3.5799
92.88	3.5799	171.786	3.68492
92.89	3.68492	173.924	3.80731
92.9	3.80731	174.272	3.94723
92.91	3.94723	180.335	4.10494
92.92	4.10494	178.952	4.28079
92.93	4.28079	184.986	4.47519
92.94	4.47519	193.653	4.68861
92.95	4.68861	191.303	4.92153
92.96	4.92153	201.289	5.17445
92.97	5.17445	203.054	5.44783
92.98	5.44783	213.577	5.74206
92.99	5.74206	207.038	6.05741
93	6.05741	211.913	6.39396
93.01	6.39396	216.807	6.75157
93.02	6.75157	200.774	7.12978
93.03	7.12978	199.629	7.52769
93.04	7.52769	182.235	7.94395
93.05	7.94395	171.967	8.37657
93.06	8.37657	131.205	8.82285
93.07	8.82285	103.042	9.2793
93.08	9.2793	66.5078	9.74151
93.09	9.74151	-2.29158	10.2041
93.1	10.2041	-55.7483	10.6607
93.11	10.6607	-134.478	11.1039
93.12	11.1039	-207.656	11.5255
93.13	11.5255	-312.156	11.9166
93.14	11.9166	-397.707	12.2676
93.15	12.2676	-496.619	12.5691
93.16	12.5691	-584.461	12.812
93.17	12.812	-676.415	12.9878
93.18	12.9878	-741.924	13.0896
93.19	13.0896	-795.785	13.1121
93.2	13.1121	-825.703	13.0526
93.21	13.0526	-829.969	12.9105
93.22	12.9105	-807.139	12.6879
93.23	12.6879	-766.473	12.3895
93.24	12.3895	-687.689	12.0223
93.25	12.0223	-602.412	11.5948
93.26	11.5948	-509.557	11.1174
93.27	11.1174	-383.936	10.6008
93.28	10.6008	-282.454	10.0562
93.29	10.0562	-166.724	9.49442
93.3	9.49442	-76.8034	8.9258
93.31	8.9258	35.2028	8.3596
93.32	8.3596	107.126	7.80393
93.33	7.80393	167.822	7.26565
93.34	7.26565	240.352	6.75031
93.35	6.75031	271.73	6.26223
93.36	6.26223	307.619	5.80452
93.37	5.80452	319.23	5.3793
93.38	5.3793	345.297	4.98776
93.39	4.98776	339.753	4.63034
93.4	4.63034	342.022	4.30687
93.41	4.30687	328.282	4.01667
93.42	4.01667	327.685	3.75872
93.43	3.75872	309.153	3.53173
93.44	3.53173	292.527	3.33426
93.45	3.33426	282.807	3.16475
93.46	3.16475	262.829	3.02163
93.47	3.02163	248.59	2.90334
93.48	2.90334	231.981	2.80841
93.49	2.80841	220.652	2.73542
93.5	2.73542	206.123	2.6831
93.51	2.6831	194.523	2.6503
93.52	2.6503	185.426	2.63601
93.53	2.63601	175.825	2.63936
93.54	2.63936	169.229	2.65966
93.55	2.65966	163.831	2.69633
93.56	2.69633	159.267	2.74899
93.57	2.74899	156.781	2.81738
93.58	2.81738	157	2.90137
93.59	2.90137	155.033	3.00101
93.6	3.00101	157.965	3.11644
93.61	3.11644	160.114	3.24797
93.62	3.24797	167.16	3.39599
93.63	3.39599	167.367	3.56102
93.64	3.56102	177.157	3.74369
93.65	3.74369	181.961	3.9447
93.66	3.9447	194.922	4.16484
93.67	4.16484	196.199	4.40494
93.68	4.40494	207.72	4.66586
93.69	4.66586	221.595	4.94848
93.7	4.94848	220.782	5.25364
93.71	5.25364	234.67	5.58209
93.72	5.58209	237.323	5.93445
93.73	5.93445	250.057	6.31114
93.74	6.31114	239.414	6.71229
93.75	6.71229	242.56	7.13765
93.76	7.13765	242.353	7.58645
93.77	7.58645	214.9	8.05734
93.78	8.05734	202.816	8.54814
93.79	8.54814	167.945	9.05582
93.8	9.05582	137.83	9.57623
93.81	9.57623	68.2181	10.104
93.82	10.104	10.0945	10.6327
93.83	10.6327	-61.7527	11.154
93.84	11.154	-171.898	11.6589
93.85	11.6589	-266.214	12.1367
93.86	12.1367	-386.755	12.5759
93.87	12.5759	-499.373	12.9645
93.88	12.9645	-635.115	13.2904
93.89	13.2904	-742.119	13.542
93.9	13.542	-848.26	13.7092
93.91	13.7092	-929.09	13.7838
93.92	13.7838	-987.754	13.7604
93.93	13.7604	-1007.22	13.6365
93.94	13.6365	-1001.81	13.4135
93.95	13.4135	-947.411	13.0959
93.96	13.0959	-873.589	12.6915
93.97	12.6915	-763.93	12.2107
93.98	12.2107	-649.803	11.6661
93.99	11.6661	-494.895	11.0712
94	11.0712	-360.021	10.4402
94.01	10.4402	-231.893	9.78687
94.02	9.78687	-80.2031	9.12422
94.03	9.12422	22.7679	8.46394
94.04	8.46394	131.263	7.81615
94.05	7.81615	201.303	7.18926
94.06	7.18926	288.773	6.58997
94.07	6.58997	328.207	6.02332
94.08	6.02332	355.959	5.49285
94.09	5.49285	394.359	5.00075
94.1	5.00075	393.016	4.54809
94.11	4.54809	398.945	4.135
94.12	4.135	384.408	3.76088
94.13	3.76088	384.346	3.42451
94.14	3.42451	360.263	3.12431
94.15	3.12431	343.877	2.85836
94.16	2.85836	318.355	2.62461
94.17	2.62461	303.887	2.42088
94.18	2.42088	277.949	2.24501
94.19	2.24501	255.184	2.09489
94.2	2.09489	239.377	1.96848
94.21	1.96848	216.712	1.86386
94.22	1.86386	200.627	1.77928
94.23	1.77928	182.664	1.71312
94.24	1.71312	170.833	1.66395
94.25	1.66395	156.394	1.63049
94.26	1.63049	145.788	1.61165
94.27	1.61165	136.746	1.60649
94.28	1.60649	128.86	1.61425
94.29	1.61425	122.679	1.63432
94.3	1.63432	118.718	1.66624
94.31	1.66624	114.868	1.70971
94.32	1.70971	113.324	1.76456
94.33	1.76456	114.344	1.83076
94.34	1.83076	113.304	1.90842
94.35	1.90842	116.973	1.99776
94.36	1.99776	119.314	2.09913
94.37	2.09913	127.25	2.21303
94.38	2.21303	128.691	2.34003
94.39	2.34003	138.709	2.48085
94.4	2.48085	145.328	2.63632
94.41	2.63632	158.61	2.80738
94.42	2.80738	163.414	2.99507
94.43	2.99507	177.656	3.20056
94.44	3.20056	193.513	3.42508
94.45	3.42508	200.323	3.67
94.46	3.67	218.848	3.93671
94.47	3.93671	231.114	4.2267
94.48	4.2267	252.908	4.54146
94.49	4.54146	257.828	4.88248
94.5	4.88248	276.876	5.25121
94.51	5.25121	296.555	5.64894
94.52	5.64894	295.036	6.07679
94.53	6.07679	312.192	6.53556
94.54	6.53556	310.636	7.02559
94.55	7.02559	320.035	7.54663
94.56	7.54663	293.604	8.09766
94.57	8.09766	281.03	8.67664
94.58	8.67664	258.52	9.28027
94.59	9.28027	191.469	9.90377
94.6	9.90377	140.193	10.5406
94.61	10.5406	48.3299	11.1823
94.62	11.1823	-42.614	11.8183
94.63	11.8183	-191.973	12.4358
94.64	12.4358	-324.934	13.0203
94.65	13.0203	-494.595	13.5553
94.66	13.5553	-658.81	14.0236
94.67	14.0236	-850.093	14.4079
94.68	14.4079	-1006.69	14.6916
94.69	14.6916	-1151.21	14.8606
94.7	14.8606	-1266.1	14.904
94.71	14.904	-1327.72	14.8154
94.72	14.8154	-1339.69	14.5935
94.73	14.5935	-1305.64	14.2425
94.74	14.2425	-1200.68	13.7718
94.75	13.7718	-1063.88	13.1949
94.76	13.1949	-904.154	12.5291
94.77	12.5291	-687.13	11.7935
94.78	11.7935	-500.638	11.0083
94.79	11.0083	-294.576	10.1928
94.8	10.1928	-129.941	9.36538
94.81	9.36538	59.6391	8.5422
94.82	8.5422	182.921	7.73692
94.83	7.73692	282.217	6.96062
94.84	6.96062	391.471	6.22176
94.85	6.22176	433.682	5.52636
94.86	5.52636	480.309	4.87833
94.87	4.87833	486.064	4.27969
94.88	4.27969	511.253	3.73095
94.89	3.73095	490.247	3.23142
94.9	3.23142	479.073	2.77946
94.91	2.77946	446.442	2.37275
94.92	2.37275	431.401	2.00849
94.93	2.00849	393.484	1.68362
94.94	1.68362	357.047	1.39489
94.95	1.39489	333.388	1.13902
94.96	1.13902	294.16	0.91276
94.97	0.91276	265.817	0.71299
94.98	0.71299	231.29	0.5367
94.99	0.5367	209.668	0.3811
95	0.3811	179.475	0.24354
95.01	0.24354	154.372	0.12162
95.02	0.12162	135.793	0.01311
95.03	0.01311	112.618	-0.08403
95.04	-0.08403	95.6428	-0.17163
95.05	-0.17163	76.9669	-0.25137
95.06	-0.25137	64.4027	-0.32477
95.07	-0.32477	49.469	-0.3932
95.08	-0.3932	35.7929	-0.45792
95.09	-0.45792	26.9764	-0.52005
95.1	-0.52005	14.6682	-0.58065
95.11	-0.58065	6.11106	-0.64067
95.12	-0.64067	-4.33009	-0.70101
95.13	-0.70101	-10.7572	-0.76252
95.14	-0.76252	-20.0705	-0.826
95.15	-0.826	-27.1062	-0.89223
95.16	-0.89223	-36.4367	-0.96198
95.17	-0.96198	-41.5381	-1.036
95.18	-1.036	-50.4004	-1.11507
95.19	-1.11507	-59.7275	-1.19998
95.2	-1.19998	-64.9719	-1.29154
95.21	-1.29154	-75.47	-1.39061
95.22	-1.39061	-83.5526	-1.4981
95.23	-1.4981	-95.3106	-1.61495
95.24	-1.61495	-102.128	-1.7422
95.25	-1.7422	-114.8	-1.88096
95.26	-1.88096	-128.972	-2.0324
95.27	-2.0324	-137.016	-2.19781
95.28	-2.19781	-154.186	-2.37857
95.29	-2.37857	-166.851	-2.57616
95.3	-2.57616	-187.764	-2.79218
95.31	-2.79218	-197.763	-3.02833
95.32	-3.02833	-219.017	-3.28644
95.33	-3.28644	-243.194	-3.56843
95.34	-3.56843	-253.886	-3.8763
95.35	-3.8763	-281.07	-4.21213
95.36	-4.21213	-298.709	-4.57805
95.37	-4.57805	-328.731	-4.97615
95.38	-4.97615	-335.317	-5.40844
95.39	-5.40844	-363.071	-5.87676
95.4	-5.87676	-373.265	-6.38264
95.41	-6.38264	-396.504	-6.92715
95.42	-6.92715	-383.355	-7.51068
95.43	-7.51068	-386.267	-8.13271
95.44	-8.13271	-380.579	-8.79149
95.45	-8.79149	-326.396	-9.48369
95.46	-9.48369	-288.898	-10.204
95.47	-10.204	-205.639	-10.9449
95.48	-10.9449	-119.234	-11.6959
95.49	-11.6959	38.1012	-12.4438
95.5	-12.4438	190.099	-13.1721
95.51	-13.1721	374.594	-13.8615
95.52	-13.8615	615.805	-14.4902
95.53	-14.4902	836.643	-15.0348
95.54	-15.0348	1080.25	-15.4717
95.55	-15.4717	1296.8	-15.7791
95.56	-15.7791	1497.23	-15.9381
95.57	-15.9381	1625.25	-15.9354
95.58	-15.9354	1699.62	-15.7644
95.59	-15.7644	1683.46	-15.4261
95.6	-15.4261	1598.64	-14.9291
95.61	-14.9291	1433.9	-14.2893
95.62	-14.2893	1234.91	-13.5279
95.63	-13.5279	956.195	-12.6699
95.64	-12.6699	703.181	-11.7419
95.65	-11.7419	427.496	-10.7703
95.66	-10.7703	200.52	-9.77977
95.67	-9.77977	-49.8228	-8.79212
95.68	-8.79212	-217.458	-7.82561
95.69	-7.82561	-348.209	-6.89476
95.7	-6.89476	-486.664	-6.01045
95.71	-6.01045	-539.952	-5.18017
95.72	-5.18017	-593.968	-4.40848
95.73	-4.40848	-598.069	-3.69747
95.74	-3.69747	-621.814	-3.04724
95.75	-3.04724	-593.889	-2.45634
95.76	-2.45634	-560.91	-1.92219
95.77	-1.92219	-542.821	-1.44136
95.78	-1.44136	-491.359	-1.00992
95.79	-1.00992	-453.874	-0.62364
95.8	-0.62364	-401.586	-0.27812
95.81	-0.27812	-369.415	0.03101
95.82	0.03101	-319.909	0.30804
95.83	0.30804	-276.128	0.55707
95.84	0.55707	-244.066	0.78204
95.85	0.78204	-202.578	0.98659
95.86	0.98659	-170.297	1.17416
95.87	1.17416	-134.602	1.34793
95.88	1.34793	-111.278	1.51083
95.89	1.51083	-80.429	1.66556
95.9	1.66556	-57.0047	1.81463
95.91	1.81463	-31.0033	1.96033
95.92	1.96033	-14.4864	2.10479
95.93	2.10479	7.86375	2.25001
95.94	2.25001	28.6167	2.39784
95.95	2.39784	41.0438	2.55002
95.96	2.55002	61.4102	2.70823
95.97	2.70823	74.9659	2.87404
95.98	2.87404	94.5212	3.049
95.99	3.049	103.964	3.23461
96	3.23461	120.565	3.43231
96.01	3.43231	138.865	3.64355
96.02	3.64355	146.008	3.86974
96.03	3.86974	164.392	4.11226
96.04	4.11226	175.791	4.37249
96.05	4.37249	194.601	4.65172
96.06	4.65172	198.553	4.95121
96.07	4.95121	213.926	5.27211
96.08	5.27211	229.793	5.61542
96.09	5.61542	227.164	5.98198
96.1	5.98198	240.764	6.37236
96.11	6.37236	238.392	6.78677
96.12	6.78677	246.807	7.22501
96.13	7.22501	224.204	7.68631
96.14	7.68631	219.842	8.16921
96.15	8.16921	191.919	8.67143
96.16	8.67143	171.103	9.1897
96.17	9.1897	110.409	9.71961
96.18	9.71961	61.9107	10.2555
96.19	10.2555	-0.00442796	10.7903
96.2	10.7903	-101.66	11.3156
96.21	11.3156	-188.355	11.8216
96.22	11.8216	-303.655	12.2973
96.23	12.2973	-414.2	12.7307
96.24	12.7307	-552.936	13.1096
96.25	13.1096	-669.017	13.4216
96.26	13.4216	-782.667	13.6552
96.27	13.6552	-891.061	13.8005
96.28	13.8005	-963.35	13.8498
96.29	13.8498	-1012.43	13.7983
96.3	13.7983	-1029.96	13.6447
96.31	13.6447	-1004.04	13.3911
96.32	13.3911	-946.63	13.0431
96.33	13.0431	-866.814	12.6096
96.34	12.6096	-737.471	12.102
96.35	12.102	-614.12	11.5333
96.36	11.5333	-465.049	10.9178
96.37	10.9178	-334.925	10.2698
96.38	10.2698	-172.341	9.60334
96.39	9.60334	-57.8848	8.93118
96.4	8.93118	64.4214	8.26482
96.41	8.26482	148.066	7.61405
96.42	7.61405	248.922	6.98686
96.43	6.98686	300.733	6.38952
96.44	6.38952	338.409	5.82664
96.45	5.82664	387.367	5.30134
96.46	5.30134	392.581	4.81544
96.47	4.81544	405.307	4.36968
96.48	4.36968	393.542	3.96387
96.49	3.96387	398.851	3.59718
96.5	3.59718	376.724	3.26819
96.51	3.26819	355.299	2.97513
96.52	2.97513	344.357	2.71599
96.53	2.71599	315.806	2.48859
96.54	2.48859	296.002	2.2907
96.55	2.2907	270.029	2.12011
96.56	2.12011	253.983	1.97466
96.57	1.97466	230.193	1.8523
96.58	1.8523	210.055	1.75112
96.59	1.75112	195.678	1.66936
96.6	1.66936	177.037	1.6054
96.61	1.6054	163.71	1.55782
96.62	1.55782	150.507	1.52537
96.63	1.52537	140.529	1.50695
96.64	1.50695	130.632	1.50164
96.65	1.50164	123.203	1.50869
96.66	1.50869	117.847	1.52751
96.67	1.52751	112.437	1.55763
96.68	1.55763	109.505	1.59875
96.69	1.59875	109.271	1.65072
96.7	1.65072	106.759	1.71349
96.71	1.71349	109.282	1.78717
96.72	1.78717	110.434	1.87197
96.73	1.87197	115.895	1.96823
96.74	1.96823	117.961	2.07643
96.75	2.07643	124.222	2.19712
96.76	2.19712	134.217	2.33102
96.77	2.33102	137.63	2.47893
96.78	2.47893	149.669	2.64176
96.79	2.64176	158.527	2.82056
96.8	2.82056	174	3.01646
96.81	3.01646	180.412	3.23071
96.82	3.23071	196.329	3.46465
96.83	3.46465	215.155	3.71971
96.84	3.71971	221.905	3.9974
96.85	3.9974	243.257	4.29927
96.86	4.29927	255.258	4.62688
96.87	4.62688	279.445	4.9818
96.88	4.9818	281.744	5.36549
96.89	5.36549	303.432	5.77928
96.9	5.77928	309.776	6.22426
96.91	6.22426	328.032	6.70116
96.92	6.70116	315.078	7.21019
96.93	7.21019	317.514	7.75089
96.94	7.75089	314.259	8.32192
96.95	8.32192	271.342	8.92081
96.96	8.92081	245.692	9.54369
96.97	9.54369	184.712	10.1851
96.98	10.1851	125.006	10.8375
96.99	10.8375	9.20725	11.4915
97	11.4915	-97.9659	12.1354
97.01	12.1354	-228.54	12.755
97.02	12.755	-407.966	13.3347
97.03	13.3347	-569.509	13.8569
97.04	13.8569	-757.714	14.3036
97.05	14.3036	-930.077	14.6569
97.06	14.6569	-1107.9	14.9005
97.07	14.9005	-1236.73	15.0209
97.08	15.0209	-1336.41	15.0085
97.09	15.0085	-1381.1	14.859
97.1	14.859	-1370.84	14.5733
97.11	14.5733	-1299.81	14.1582
97.12	14.1582	-1192.43	13.6254
97.13	13.6254	-1011.66	12.9911
97.14	12.9911	-832.301	12.2741
97.15	12.2741	-617.858	11.4949
97.16	11.4949	-427.28	10.6741
97.17	10.6741	-202.119	9.83153
97.18	9.83153	-34.8017	8.98508
97.19	8.98508	108.081	8.15027
97.2	8.15027	262.759	7.33989
97.21	7.33989	344.689	6.564
97.22	6.564	427.035	5.83003
97.23	5.83003	461.28	5.143
97.24	5.143	512.704	4.50586
97.25	4.50586	512.586	3.91983
97.26	3.91983	502.272	3.38468
97.27	3.38468	506.457	2.89913
97.28	2.89913	472.291	2.46103
97.29	2.46103	450.151	2.06768
97.3	2.06768	410.958	1.71599
97.31	1.71599	389.383	1.40265
97.32	1.40265	348.534	1.12424
97.33	1.12424	311.386	0.87736
97.34	0.87736	286.298	0.65871
97.35	0.65871	248.478	0.46509
97.36	0.46509	220.947	0.2935
97.37	0.2935	188.969	0.14111
97.38	0.14111	168.126	0.0053
97.39	0.0053	140.281	-0.11635
97.4	-0.11635	119.986	-0.22604
97.41	-0.22604	97.0681	-0.32581
97.42	-0.32581	82.332	-0.41749
97.43	-0.41749	63.5615	-0.50277
97.44	-0.50277	47.2591	-0.58318
97.45	-0.58318	35.8954	-0.66012
97.46	-0.66012	21.0427	-0.73488
97.47	-0.73488	10.6804	-0.80862
97.48	-0.80862	-2.59305	-0.88247
97.49	-0.88247	-10.3	-0.95746
97.5	-0.95746	-21.2108	-1.03457
97.51	-1.03457	-32.0036	-1.11475
97.52	-1.11475	-38.6487	-1.19893
97.53	-1.19893	-49.7085	-1.28803
97.54	-1.28803	-57.5915	-1.38296
97.55	-1.38296	-69.5719	-1.48467
97.56	-1.48467	-75.5762	-1.59411
97.57	-1.59411	-87.2305	-1.71229
97.58	-1.71229	-99.6821	-1.84025
97.59	-1.84025	-106.678	-1.9791
97.6	-1.9791	-121.107	-2.13001
97.61	-2.13001	-132.179	-2.29424
97.62	-2.29424	-149.049	-2.4731
97.63	-2.4731	-157.577	-2.66803
97.64	-2.66803	-176.606	-2.88054
97.65	-2.88054	-190.336	-3.11224
97.66	-3.11224	-212.975	-3.36483
97.67	-3.36483	-222.672	-3.64009
97.68	-3.64009	-244.897	-3.93989
97.69	-3.93989	-269.507	-4.26613
97.7	-4.26613	-278.363	-4.62075
97.71	-4.62075	-304.801	-5.00565
97.72	-5.00565	-318.463	-5.42263
97.73	-5.42263	-345.305	-5.87333
97.74	-5.87333	-344.103	-6.35907
97.75	-6.35907	-359.903	-6.88076
97.76	-6.88076	-372.404	-7.43867
97.77	-7.43867	-349.105	-8.03224
97.78	-8.03224	-345.125	-8.65978
97.79	-8.65978	-307.717	-9.31819
97.8	-9.31819	-275.442	-10.0026
97.81	-10.0026	-184.149	-10.7062
97.82	-10.7062	-102.009	-11.4195
97.83	-11.4195	6.21135	-12.1306
97.84	-12.1306	176.703	-12.8248
97.85	-12.8248	334.579	-13.4847
97.86	-13.4847	538.489	-14.0909
97.87	-14.0909	738.694	-14.6222
97.88	-14.6222	972.795	-15.0573
97.89	-15.0573	1167.23	-15.3758
97.9	-15.3758	1348.84	-15.5601
